12370,2,-45.29,16.60,972.53,37.84,29.91,3.66,-22.17,43.08,-36.18
12421,0,-47.12,12.82,971.92,38.45,31.74,6.10,-22.35,42.44,-36.28
12472,1,-46.75,10.86,973.27,37.23,30.52,3.66,-21.47,42.90,-35.34
12523,2,-48.10,10.74,973.63,39.67,31.74,3.05,-21.98,42.10,-35.44
12573,0,-43.70,22.09,973.63,39.06,29.91,4.27,-21.74,42.68,-36.17
12624,1,-42.85,24.05,971.92,39.06,29.30,3.05,-22.23,42.71,-36.30
12676,2,-48.10,9.03,973.27,39.06,30.52,3.66,-22.02,42.72,-36.38
12727,0,-44.31,12.57,971.92,36.62,31.74,3.05,-21.95,42.41,-36.32
12777,1,-43.70,21.24,973.75,39.06,31.13,4.27,-22.01,42.63,-35.83
12828,2,-43.82,19.17,972.90,39.67,31.13,4.27,-21.95,42.79,-34.88
12879,0,-41.63,13.92,961.30,38.45,30.52,4.88,-22.13,42.40,-35.94
12930,1,-50.17,11.60,957.89,36.62,29.30,2.44,-21.87,42.13,-35.82
12981,2,-46.26,14.16,965.33,39.06,31.13,3.05,-22.25,42.44,-36.36
13032,0,-47.73,20.87,971.56,39.06,31.74,5.49,-22.01,42.70,-36.66
13083,1,-44.31,16.72,973.39,39.67,30.52,4.88,-21.69,42.90,-35.97
13133,2,-45.04,13.31,972.78,39.67,31.13,3.66,-22.19,42.37,-35.17
13185,0,-47.36,14.77,971.31,39.67,31.13,3.66,-21.89,42.61,-36.38
13236,1,-47.49,18.31,973.75,39.06,30.52,5.49,-22.27,42.35,-35.77
13287,2,-45.29,13.55,974.85,38.45,30.52,3.05,-22.02,42.31,-35.73
13337,0,-47.24,10.50,973.88,37.84,31.13,4.27,-22.09,42.81,-36.74
13388,1,-46.63,14.89,973.51,39.67,29.91,3.66,-22.13,42.68,-36.28
13440,2,-44.07,18.19,973.88,38.45,29.91,3.66,-22.28,42.74,-35.95
13491,0,-45.41,18.43,971.80,37.84,31.13,3.66,-22.64,42.37,-35.72
13541,1,-47.36,18.19,973.14,39.06,30.52,3.05,-22.39,42.52,-36.11
13592,2,-45.53,14.04,973.14,37.84,32.35,4.88,-21.91,42.66,-35.88
13643,0,-48.46,12.45,972.53,39.06,32.35,3.66,-22.35,42.18,-37.28
13694,1,-45.90,15.01,973.51,38.45,29.91,4.88,-21.87,42.16,-35.80
13745,2,-44.68,15.50,971.68,39.06,29.30,4.88,-21.80,42.21,-35.47
13796,0,-45.29,15.87,973.75,39.06,29.91,3.66,-22.33,42.16,-36.01
13847,1,-46.26,13.92,970.83,39.06,31.13,3.05,-22.14,42.14,-35.47
13898,2,-47.00,15.63,970.70,39.06,29.91,3.05,-21.92,42.49,-35.39
13948,0,-46.02,16.24,973.02,39.67,31.13,3.66,-22.17,42.41,-35.94
14000,1,-46.02,17.33,972.90,39.67,32.35,4.27,-21.68,43.10,-35.41
14051,2,-46.75,15.14,971.56,38.45,29.30,3.66,-21.79,42.91,-35.94
14101,0,-46.75,15.38,973.02,39.06,31.13,3.66,-21.35,42.81,-35.68
14152,1,-45.29,16.11,970.83,39.06,31.74,4.27,-21.68,42.36,-35.69
14203,2,-45.90,15.14,973.88,40.28,32.35,3.66,-22.02,42.43,-36.68
14255,0,-46.02,14.53,970.95,39.67,32.35,5.49,-21.80,42.43,-35.79
14305,1,-46.63,15.01,973.27,39.06,31.74,4.88,-22.08,42.71,-36.01
14356,2,-45.53,15.38,974.12,38.45,30.52,5.49,-22.11,42.41,-36.05
14407,0,-47.49,14.53,973.88,38.45,31.13,4.88,-22.19,42.82,-36.33
14458,1,-45.53,18.07,972.90,40.28,30.52,4.27,-21.56,42.63,-35.69
14510,2,-46.63,16.36,973.14,39.06,31.13,4.27,-22.23,42.42,-36.74
14561,0,-46.63,15.75,973.75,40.28,30.52,3.66,-21.87,42.77,-36.36
14611,1,-46.88,14.89,971.68,39.67,29.91,4.88,-21.68,42.38,-35.60
14662,2,-44.68,14.89,972.78,40.28,31.74,4.88,-22.20,42.44,-35.41
14713,0,-45.17,15.87,972.53,37.84,31.74,4.88,-22.03,42.87,-35.75
14765,1,-47.00,13.79,972.17,36.62,31.13,3.66,-22.41,42.72,-35.60
14815,2,-45.04,17.21,973.63,39.06,31.13,4.27,-21.77,43.01,-35.45
14866,0,-45.41,15.63,972.66,39.67,31.74,4.88,-21.58,42.58,-36.82
14917,1,-47.97,12.70,974.12,39.67,31.13,4.27,-21.86,42.71,-36.30
14967,2,-48.46,10.38,971.07,39.06,31.74,3.66,-21.95,42.32,-35.49
15019,0,-45.90,15.50,972.41,39.06,31.13,4.88,-22.28,42.57,-36.44
15070,1,-45.29,19.04,973.27,39.67,31.13,4.27,-22.36,42.38,-36.39
15121,2,-44.31,19.04,972.90,39.06,30.52,4.88,-22.29,42.53,-36.41
15172,0,-45.53,15.75,973.39,39.67,30.52,3.66,-22.22,42.05,-35.39
15222,1,-47.00,13.06,973.27,37.84,29.30,3.66,-21.89,42.63,-36.58
15273,2,-46.88,14.65,973.02,37.84,30.52,4.27,-22.19,42.18,-36.38
15325,0,-46.26,13.67,973.51,38.45,30.52,4.88,-22.13,42.36,-35.90
15375,1,-46.14,13.92,972.05,39.06,31.13,4.27,-22.16,42.49,-36.34
15426,2,-46.75,16.48,971.68,39.06,31.13,4.27,-22.23,42.64,-36.80
15477,0,-44.92,17.82,971.07,40.28,29.91,4.27,-21.67,42.55,-34.55
15528,1,-43.21,19.04,973.39,38.45,32.35,6.71,-22.00,42.59,-36.80
15579,2,-47.49,14.53,972.78,39.06,31.74,3.05,-21.77,42.37,-35.39
15630,0,-44.92,13.06,974.00,37.84,30.52,4.27,-21.69,42.44,-35.80
15681,1,-46.88,14.53,973.02,41.50,31.74,5.49,-21.96,43.18,-35.38
15731,2,-46.39,15.99,973.14,39.06,31.74,4.27,-21.77,41.97,-35.97
